ID,AvatarLevel,Gold,Gems,Purchases,VipLevel,TotalPlay,TotalWon,TotalLost,FirstInstallDate,LastSeenDate,Card_score,TotalStars,Overall_progress
usr025918,79,61352,1489,"{'gem_1': 2, 'gem_sub_1': 2}",3,10540,6138,750,2022-05-07,2024-04-11,0.67054575425465557,4755,0.63605714674713387
usr065271,70,359662,145,"{'timed_f_1_1': 3, 'gem_2': 1, 'prog_27': 1, 'prog_s_1': 1, 'starter_1': 1, 'gem_1': 9, 'timed_a_1_5': 1, 'gem_sub_1': 10, 'timed_q_2_5': 1}",6,6779,2935,2930,2018-02-12,2024-02-21,0.67058583546829487,3708,0.51119512114610155
usr053821,100,1632781,1304,{'gem_sub_1': 1},1,13877,9954,195,2020-02-22,2024-04-12,0.67062120124503555,5005,0.66702968254024386
usr000147,110,4026369,1870,"{'gem_sub_1': 16, 'starter_3': 1, 'gem_2': 31, 'timed_h_1_1': 5, 'starter_1': 1, 'gem_1': 18, 'prog_20': 1, 'starter_2': 1, 'prog_25': 1, 'gem_3': 16, 'gem_4': 11, 'gem_5': 2, 'prog_27': 1, 'prog_30': 1, 'prog_32': 1, 'prog_40': 1, 'prog_42': 1, 'prog_45': 1, 'prog_47': 1, 'timed_h_3_2': 2, 'timed_h_3_1': 1, 'timed_h_3_3': 1, 'prog_50': 1, 'clan_2': 5, 'prog_55': 1, 'prog_57': 1, 'daily_4': 1, 'timed_n_4_5': 2, 'timed_n_4_1': 2, 'timed_n_4_3': 1, 'timed_n_4_2': 1, 'timed_n_4_4': 1, 'prog_60': 1, 'prog_61': 1, 'prog_62': 1, 'prog_63': 1, 'timed_b_1_2': 3, 'timed_b_1_1': 1, 'prog_64': 1, 'timed_b_1_3': 1, 'timed_b_1_5': 1, 'prog_65': 1, 'prog_66': 1, 'timed_k_3_2': 1, 'timed_k_3_4': 1, 'timed_j_3_4': 1, 'timed_q_4_4': 1, 'timed_q_4_5': 3, 'timed_q_4_3': 2, 'prog_77': 1, 'prog_78': 1, 'timed_f_4_7': 1, 'timed_f_4_4': 3, 'timed_a_4_4': 1, 'prog_84': 1, 'timed_i_3_4': 2, 'timed_i_3_1': 1, 'timed_b_2_2': 2, 'timed_h_4_1': 1, 'timed_h_4_6': 1, 'prog_94_1': 1, 'timed_n_5_1': 5, 'prog_95_2': 1, 'prog_96_2': 1, 'timed_m_1_3': 1, 'prog_99_1': 1, 'timed_m_1_6': 1, 'timed_m_1_10': 1, 'timed_g_3_2': 2, 'timed_c_5_6': 1, 'clan_1': 1, 'timed_m_1_14': 1, 'timed_m_1_13': 1}",16,16112,10152,1028,2020-06-28,2024-04-12,0.67064623010330915,7148,0.90866911747864121
usr061677,86,15597199,784,{'starter_2': 1},3,11176,7808,1098,2018-10-04,2024-04-11,0.67089495187951709,1428,0.23403629532274473
usr099224,52,530560,693,"{'special_5': 1, 'gem_1': 2, 'starter_1': 1, 'gem_2': 1}",2,3498,2200,721,2020-01-10,2024-04-10,0.67090300116033785,2118,0.31141643945087272
usr069986,93,2392068,748,{},0,11999,10681,355,2020-03-20,2024-01-19,0.67091931497016055,3911,0.539955086493824
usr025142,65,23900,91,{},0,7163,5087,10,2022-09-28,2024-01-24,0.6709323299764629,1554,0.20233766233766234
usr098713,77,1808448,2079,"{'gem_sub_1': 2, 'starter_1': 1, 'special_5': 1, 'timed_g_2_2': 1, 'clan_1': 1}",3,7362,5699,248,2019-07-14,2024-04-12,0.67095272849595589,3435,0.49050130609428516
usr030566,71,3226813,8544,{},0,7784,5716,86,2023-01-21,2024-04-11,0.67124434973524472,2318,0.34202817958915521
usr084711,49,126108,728,"{'starter_1': 2, 'daily_10': 9, 'gem_sub_1': 6, 'daily_9': 3, 'prog_s_2': 1, 'timed_j_4_4': 1, 'timed_b_2_9': 2, 'timed_g_3_2': 1, 'gem_1': 8, 'timed_c_5_3': 1, 'timed_c_5_5': 1, 'prog_27': 1, 'prog_32': 1, 'gem_3': 1, 'starter_2': 1, 'gem_2': 1, 'timed_m_2_1': 1, 'clan_1': 3, 'timed_f_5_7': 2, 'timed_f_5_1': 2, 'timed_p_4_1': 1, 'prog_45': 1, 'prog_47': 1, 'daily_6': 1, 'timed_i_4_3': 1}",8,3379,2513,69,2023-10-16,2024-04-11,0.67125068203638794,1116,0.17662337662337663
usr093043,90,19267400,403,"{'gem_sub_1': 4, 'gem_1': 1}",3,9332,6515,1183,2022-03-12,2024-04-12,0.67133217599892669,5805,0.752585799515624
usr081597,33,406470,71,{'gem_sub_1': 1},1,1733,1004,28,2024-01-13,2024-04-12,0.67160507064645536,1330,0.19741542408209076
usr045899,88,61477,4359,{},0,11412,8110,256,2022-03-26,2024-03-09,0.671688261565585,2696,0.40223580341227394
usr090238,47,474241,1396,{},0,2823,2319,68,2024-01-10,2024-04-12,0.6717682287677692,1744,0.25713719831366894
usr047095,91,680936,56,"{'timed_g_1_2': 1, 'starter_1': 1, 'gem_sub_1': 11, 'daily_10': 1, 'prog_27': 1, 'timed_g_1_6': 1, 'timed_g_1_7': 1, 'daily_6': 4, 'daily_5': 2, 'prog_45': 1, 'gem_2': 1, 'prog_47': 1, 'gem_1': 1, 'timed_q_2_5': 3, 'special_4': 1, 'timed_f_2_1': 1, 'timed_f_2_7': 5, 'prog_61': 1, 'prog_66': 1, 'gem_3': 1, 'prog_75': 1, 'timed_q_4_4': 3, 'timed_q_4_5': 2, 'timed_f_4_7': 5, 'timed_f_4_4': 1, 'prog_87': 1}",10,11332,8369,1159,2020-10-18,2024-02-05,0.67184384094861371,4984,0.64854725456155382
usr048962,66,13511,1337,"{'starter_1': 1, 'prog_15': 1, 'gem_sub_1': 2, 'starter_2': 1, 'timed_m_1_5': 4, 'prog_32': 1, 'clan_1': 2, 'timed_j_4_4': 3}",5,6323,4619,349,2023-08-26,2024-04-12,0.67189779315550835,2784,0.40205226871893535
usr073350,40,1306715,307,{'gem_sub_1': 1},1,2267,1643,32,0001-01-01,2024-03-10,0.67198015311654336,1506,0.22760692484269718
usr043340,132,16214575,42187,"{'daily_7': 1, 'starter_2': 1, 'gem_sub_2': 6, 'timed_c_2_1': 2, 'timed_c_2_3': 1, 'gem_sub_3': 2, 'prog_35': 1, 'starter_3': 1, 'starter_1': 1, 'prog_40': 1, 'timed_f_2_2': 2, 'clan_1': 4, 'clan_2': 3, 'gem_sub_1': 10, 'prog_65': 1, 'timed_n_3_5': 3}",13,24591,17846,227,2020-10-22,2024-04-12,0.67198208534440207,7257,0.9297696351267779
usr076653,67,16409349,7659,"{'gem_sub_1': 11, 'timed_g_2_6': 5, 'prog_27': 1, 'daily_9': 1, 'prog_30': 1, 'prog_32': 1, 'gem_2': 1, 'gem_3': 1, 'gem_1': 1, 'gem_4': 2, 'timed_q_4_5': 3, 'prog_35': 1, 'starter_3': 1, 'gem_5': 1, 'prog_37': 1, 'prog_40': 1, 'prog_42': 1, 'timed_f_4_2': 2, 'timed_f_4_7': 5, 'timed_f_4_1': 5, 'prog_45': 1, 'timed_p_3_1': 3, 'clan_1': 1, 'prog_47': 1, 'timed_a_4_1': 3, 'timed_i_3_4': 3, 'timed_i_3_3': 3, 'timed_i_3_2': 3, 'timed_b_2_15': 1, 'prog_55': 1, 'prog_57': 1, 'timed_n_5_1': 5, 'timed_n_5_2': 1, 'timed_n_5_5': 1, 'prog_60': 1, 'prog_61': 1, 'timed_m_1_4': 1, 'timed_m_1_1': 10, 'timed_m_1_3': 2, 'prog_62': 1, 'timed_k_4_4': 3, 'timed_k_4_2': 3, 'prog_63': 1, 'timed_m_1_12': 1, 'timed_m_1_13': 7, 'timed_m_1_14': 2, 'timed_q_5_5': 3, 'prog_67': 1, 'timed_m_2_1': 10, 'timed_m_2_3': 2, 'timed_m_2_2': 1}",14,5638,4514,104,2022-10-20,2024-03-31,0.6719997457068,2587,0.38578718169025772
usr008398,87,7902720,17910,"{'special_5': 1, 'prog_s_2': 1, 'prog_10': 1, 'starter_1': 1, 'special_4': 1, 'prog_15': 1, 'starter_2': 1, 'prog_32': 1, 'prog_47': 1}",4,10151,9950,146,2020-04-08,2024-02-21,0.67207064745651734,984,0.13707099001216647
usr047414,112,23030456,2424,{},0,17722,15804,1513,2021-12-21,2024-04-12,0.67209901516448467,4731,0.63319248324062172
usr051866,40,3842223,1591,{},0,2002,1676,36,2021-12-03,2024-02-19,0.67221245596172385,853,0.14351771685105019
usr045345,89,128026952,13743,{},0,14764,7208,2035,2018-08-26,2024-04-11,0.67234225562073069,2777,0.40553907009915213
usr072193,77,6548836,22,{},0,9540,5904,879,2022-01-18,2024-04-12,0.67234960409351974,1496,0.19728052413536284
usr050482,83,1401865,1763,{'gem_sub_1': 1},1,8256,7728,295,2019-05-08,2024-04-12,0.67249230362608081,4111,0.56146266932493616
usr101547,52,901577,292,{},0,3992,2899,349,2018-03-23,2024-01-15,0.67249724432270408,1995,0.29371756783521497
usr085736,59,4909910,21286,{},0,4509,3474,99,2021-11-14,2024-04-12,0.67256040214367174,2783,0.38920588011919277
usr080177,68,11562899,1463,"{'daily_7': 1, 'starter_1': 1, 'prog_10': 1, 'gem_sub_1': 6, 'timed_p_2_1': 4, 'prog_15': 1, 'prog_32': 1, 'timed_n_4_1': 3, 'timed_n_4_2': 1, 'gem_1': 3, 'prog_42': 1, 'gem_2': 1, 'prog_45': 1, 'timed_b_1_1': 2, 'timed_b_1_2': 1, 'prog_47': 1, 'timed_j_3_4': 1, 'timed_b_2_2': 1}",8,5825,4745,172,2022-02-05,2024-04-11,0.67256780067417732,1932,0.28298446651387826
usr105909,103,42449310,21849,{'starter_1': 1},1,14550,11049,684,2018-10-24,2024-04-12,0.672590682056411,2771,0.40727791701475913
usr048179,59,1916079,1811,"{'daily_7': 1, 'gem_sub_1': 3}",3,4925,3836,172,2022-06-21,2024-04-02,0.67274095532148559,2309,0.33357062690396022
usr001132,95,694271,8631,"{'gem_sub_1': 20, 'starter_2': 2, 'starter_1': 3, 'prog_10': 1, 'prog_15': 1, 'daily_9': 1, 'prog_25': 1, 'timed_b_1_1': 1, 'daily_10': 1, 'prog_32': 1, 'prog_35': 1, 'timed_e_1_1': 2, 'daily_6': 1, 'starter_3': 2, 'timed_j_1_4': 5, 'gem_1': 1, 'gem_sub_3': 2, 'gem_sub_2': 3, 'timed_g_2_6': 6, 'prog_50': 1, 'timed_q_4_5': 2, 'timed_q_4_4': 1, 'timed_f_4_7': 5, 'timed_p_3_1': 1, 'timed_a_4_5': 6, 'prog_66': 1, 'prog_69': 1, 'prog_73': 1, 'clan_2': 3, 'clan_1': 1, 'prog_78': 1, 'timed_g_3_2': 1, 'timed_q_5_5': 1}",13,12461,9298,138,2022-07-26,2024-04-12,0.67278117169095975,4022,0.5584619376724641
usr090591,71,194873,391,{},0,7561,5759,272,2022-02-07,2024-02-20,0.67291643264684187,2642,0.37836807792709021
usr035825,81,6475355,2961,"{'timed_q_0_4': 1, 'timed_k_0_3': 3, 'starter_1': 1, 'timed_i_0_1': 3, 'prog_32': 1, 'prog_27': 1, 'gem_sub_1': 2, 'daily_6': 5, 'prog_42': 1, 'timed_c_1_3': 1, 'timed_a_0_1': 3, 'timed_h_0_1': 5, 'timed_c_1_4': 5, 'prog_47': 1, 'daily_9': 3, 'timed_c_1_5': 5, 'timed_f_0_3': 1, 'daily_5': 1, 'starter_2': 1, 'timed_f_0_1': 3, 'timed_f_1_1': 5, 'daily_10': 2, 'timed_m_2_1': 5}",9,8311,5810,1598,2018-12-06,2024-03-15,0.67292000176203159,4221,0.570499618592007
usr040626,74,2539819,642,{},0,6463,5472,439,2021-11-04,2024-04-12,0.67305192887399179,3802,0.511361582556113
usr038295,42,713297,1666,"{'gem_sub_1': 1, 'timed_m_1_13': 1}",2,2127,1646,65,2023-05-06,2024-03-22,0.67307911521984842,1226,0.17932659932659933
usr064525,92,1637212,1959,{},0,11942,6345,784,2020-04-17,2024-04-11,0.67313191109349091,5146,0.67988095238095247
usr107834,96,5455099,3453,{},0,13193,10374,442,2021-06-06,2024-04-09,0.67313714212487008,3782,0.53065862158282051
usr040888,78,1315849,1972,{},0,7905,6379,187,2022-03-17,2024-04-11,0.67317616712069017,3757,0.51825557158890478
usr051180,31,1020213,862,{},0,1078,784,13,2023-02-26,2024-04-11,0.67329897371669534,574,0.094146224146224158
usr000221,85,140501,1091,"{'timed_h_1_1': 1, 'gem_sub_1': 2, 'gem_2': 1, 'starter_1': 1}",3,11793,5784,1906,2020-06-23,2024-04-12,0.67337023087620029,4112,0.5505663780663782
usr041662,32,678350,926,"{'starter_1': 1, 'gem_sub_1': 2, 'prog_27': 1, 'gem_1': 1}",3,1178,873,5,2023-09-15,2024-01-28,0.67342846802363132,1229,0.18031354974444402
usr052154,42,1642925,1238,{},0,2252,1512,222,2021-11-29,2024-01-14,0.67354307516566592,1625,0.23503154797272438
usr042482,85,2074458,9810,"{'gem_sub_1': 8, 'prog_10': 1, 'starter_1': 4, 'gem_1': 2, 'daily_5': 1, 'gem_sub_3': 1, 'starter_2': 1, 'gem_sub_2': 2, 'starter_3': 1, 'timed_m_1_5': 1, 'timed_j_4_3': 1, 'timed_g_3_2': 1, 'timed_g_3_1': 3, 'gem_3': 2}",11,9908,8466,28,2023-08-15,2024-04-12,0.673585363924605,4893,0.65249049730757047
usr064470,61,103725,370,{},0,5652,3816,300,2022-07-22,2024-04-11,0.67365026375410841,2930,0.413977873977874
usr108477,23,655022,294,"{'starter_1': 1, 'daily_7': 1, 'gem_sub_1': 2, 'daily_9': 1, 'special_5': 1, 'daily_10': 2}",3,612,473,6,2022-01-06,2024-03-05,0.673771703774452,381,0.079505859993664871
usr107116,79,1739809,1282,{},0,9373,6651,167,2022-09-11,2024-04-12,0.67385098018014777,3314,0.46467532467532457
usr072689,89,277208,10843,"{'timed_e_0_2': 3, 'starter_1': 1, 'timed_c_1_1': 2, 'prog_32': 1, 'prog_27': 1, 'gem_1': 1, 'timed_p_1_2': 1, 'gem_5': 12, 'prog_42': 1, 'gem_3': 1, 'prog_62': 1, 'prog_20': 1, 'prog_52': 1, 'gem_sub_1': 4, 'prog_30': 1, 'prog_47': 1, 'prog_25': 1, 'prog_40': 1, 'timed_e_0_3': 2, 'prog_s_3': 1, 'prog_61': 1, 'starter_2': 1, 'gem_2': 1, 'gem_4': 1, 'prog_45': 1, 'timed_k_0_1': 1, 'timed_c_1_6': 1, 'prog_50': 1, 'prog_60': 1, 'prog_72': 1, 'starter_3': 1, 'prog_84': 1}",14,10673,7873,1941,2019-09-02,2024-03-03,0.673862153062481,4316,0.6025404011821669
usr037815,108,63631128,2669,"{'prog_s_1': 1, 'starter_1': 1, 'daily_10': 1, 'gem_sub_1': 13, 'prog_s_4': 1, 'prog_s_2': 1, 'starter_2': 1, 'gem_2': 1, 'gem_3': 1, 'prog_10': 1, 'gem_1': 1, 'prog_s_3': 1, 'prog_27': 1, 'timed_l_0_1': 11, 'timed_l_0_2': 1, 'timed_c_1_2': 4, 'timed_c_1_3': 1, 'prog_35': 1, 'prog_37': 1, 'timed_q_1_4': 1, 'timed_f_1_1': 5, 'prog_42': 1, 'timed_p_1_1': 5}",11,18544,14231,226,2019-10-21,2024-02-12,0.67387829667606747,1880,0.26640692640692637
usr105832,20,21245474,2269,{'gem_sub_1': 1},1,339,337,0,2023-09-12,2024-03-11,0.67394243562827938,918,0.13688311688311688
usr063890,102,4012139,1311,"{'starter_2': 2, 'starter_1': 2, 'starter_3': 2, 'gem_3': 3, 'gem_2': 2, 'clan_2': 3, 'clan_1': 2, 'prog_32': 1, 'timed_n_4_5': 1, 'prog_35': 1, 'prog_40': 1, 'gem_1': 1, 'gem_sub_1': 2, 'timed_k_3_2': 1, 'timed_k_3_1': 1, 'timed_e_1_2': 1, 'prog_50': 1, 'timed_j_3_4': 3, 'prog_57': 1, 'timed_c_4_2': 1, 'timed_c_4_1': 1, 'gem_sub_3': 1, 'timed_q_4_3': 1, 'timed_q_4_5': 1, 'prog_66': 1, 'timed_f_4_2': 1, 'timed_p_3_2': 1, 'prog_70': 1, 'gem_4': 1, 'prog_72': 1, 'timed_a_4_2': 2, 'timed_i_3_1': 3, 'timed_i_3_2': 1, 'timed_i_3_3': 3, 'timed_i_3_4': 1, 'prog_74': 1, 'prog_77': 1, 'prog_79': 1, 'prog_80': 1, 'prog_81': 1, 'prog_82': 1, 'timed_h_4_6': 1, 'prog_83': 1, 'prog_85': 1, 'timed_m_1_4': 1, 'prog_95_2': 1}",14,13976,9884,835,2022-05-09,2024-04-12,0.67399095657292862,5197,0.690735048845583
usr059630,63,7090350,911,{},0,5638,3646,931,2020-02-08,2024-01-23,0.67411974006028952,3281,0.45887445887445888
usr066731,37,784840,2413,{'gem_sub_1': 1},1,1659,1417,19,0001-01-01,2024-03-12,0.67428469525362744,838,0.12639409972743307
usr023836,41,439361,350,"{'daily_9': 1, 'gem_sub_1': 3, 'prog_s_2': 1}",3,2208,1635,24,2021-11-10,2024-04-03,0.6743007587748675,927,0.136979316979317
usr067650,50,638837,108,{},0,3123,2426,382,2023-02-05,2024-04-11,0.67434393856116093,1691,0.26027598524011719
usr022941,53,80710,489,{},0,3496,3137,235,2021-12-15,2024-03-27,0.67440166511988331,1501,0.22778841223604496
usr002957,57,531,379,{},0,4666,3654,88,2021-06-30,2024-04-10,0.67440283647045052,2096,0.306526047061676
usr088852,88,292166,4521,{},0,12024,8759,185,2021-09-25,2024-04-12,0.67440403284987593,1554,0.20233766233766234
usr096540,50,2565887,1906,{},0,2924,2507,329,2022-06-18,2024-04-11,0.674483073984304,2033,0.30291374035037361
usr060932,93,17271286,45,{},0,12171,9318,2601,2022-04-11,2024-04-11,0.67483550533765435,4028,0.5478797591961152
usr067774,81,1033969,1801,{},0,9404,7232,644,2018-09-03,2024-04-11,0.67485117340293366,1757,0.25102092352092348
usr005186,89,2082813,2735,{},0,11588,8164,973,2023-01-24,2024-04-11,0.67494124725808857,4943,0.63926111536594055
usr099479,58,794713,2861,{'gem_sub_1': 1},1,4027,3580,108,2020-10-22,2024-04-12,0.67495344632361121,2988,0.41429777652687866
usr052424,84,96217,1389,"{'gem_4': 1, 'gem_3': 1, 'gem_5': 1, 'clan_2': 1, 'starter_1': 1, 'starter_2': 1, 'gem_sub_1': 1, 'daily_6': 1}",7,9799,7936,640,2022-01-30,2024-04-12,0.67511767067428741,3545,0.49568245720198184
usr016554,46,2888159,2725,{},0,2809,2007,628,2021-12-24,2024-03-23,0.67514104262214325,1153,0.19170755170755172
usr041066,47,406138,717,{'gem_sub_1': 1},1,2594,2075,53,2022-03-20,2024-04-11,0.6752580775634307,2134,0.31518358185024853
usr055304,82,752732,1823,{},0,9987,7531,128,2020-09-16,2024-04-12,0.675266437202094,3448,0.48875180375180377
usr086490,40,1494496,307,{},0,2102,1417,47,2021-11-10,2024-01-20,0.67532444908980049,1402,0.21917615958266365
usr042237,73,1509569,1700,"{'gem_sub_1': 13, 'clan_1': 1}",5,7113,5648,61,2020-07-10,2024-04-12,0.6753480963550974,3049,0.42587617538597938
usr001992,120,42400922,1826,"{'starter_1': 1, 'gem_sub_1': 5, 'gem_1': 1}",4,22395,16856,542,2021-10-14,2024-04-12,0.67539400929271454,5334,0.70534760915143691
usr045979,75,167714,4959,"{'gem_sub_1': 3, 'starter_1': 1}",3,8912,5783,109,2021-12-28,2024-04-12,0.67552999608548658,2903,0.40485380322778691
usr069240,69,50703,165,"{'starter_1': 1, 'timed_c_4_3': 1, 'gem_sub_1': 5, 'timed_a_4_1': 1, 'timed_a_4_5': 1, 'clan_1': 1, 'gem_3': 6, 'gem_2': 8, 'gem_1': 1, 'starter_2': 1, 'timed_m_2_1': 1}",9,7549,5601,327,2022-08-25,2024-02-29,0.67570016729288873,3250,0.45755647039960767
usr023680,52,291015,7800,{},0,3834,2947,181,2022-02-11,2024-03-07,0.67575694275499654,2001,0.29627269483797458
usr099303,48,818065,1243,{},0,2399,2118,226,2021-11-22,2024-02-03,0.67575699281271306,1858,0.27911910892303055
usr054105,90,4420738,1874,{},0,11060,8618,649,2019-11-24,2024-03-14,0.67576123770707619,3747,0.52069818162955406
usr027153,95,7281701,15484,"{'starter_2': 1, 'gem_sub_1': 19, 'starter_1': 1, 'gem_4': 1, 'clan_2': 2, 'clan_1': 6, 'clan_3': 2, 'daily_9': 1, 'gem_3': 1}",11,14305,11020,191,2022-03-26,2024-04-11,0.6758759950222607,3771,0.51757066462948831
usr102169,79,223681,2395,"{'starter_2': 1, 'prog_20': 1, 'prog_27': 1, 'prog_30': 1, 'starter_3': 1, 'timed_g_2_2': 1, 'starter_1': 1, 'gem_sub_1': 2, 'prog_42': 1, 'timed_q_3_4': 2, 'timed_q_3_5': 2}",8,8020,6338,321,2021-10-23,2024-04-12,0.67594144548664614,4132,0.56212722462722475
usr056797,126,3613490,2795,"{'starter_1': 1, 'prog_32': 1, 'special_5': 1, 'special_4': 1, 'gem_sub_1': 21, 'clan_2': 2, 'clan_1': 2, 'gem_1': 1, 'prog_78': 3, 'gem_2': 2, 'timed_f_4_7': 1, 'timed_a_4_5': 1, 'gem_sub_2': 3, 'gem_sub_3': 1}",11,22279,17437,368,2021-10-30,2024-04-12,0.675945259884647,6771,0.87084478873952564
usr077349,61,305064,629,{},0,5394,3621,1375,2018-05-11,2024-04-03,0.67594790293208074,1923,0.30204195275623852
usr044710,75,17152886,1374,"{'gem_sub_1': 1, 'starter_1': 1}",2,7082,4864,1217,2021-09-18,2024-04-12,0.67605378501412128,3598,0.48693310232106546
usr094293,95,2599035,15479,{},0,12305,10259,1312,2021-07-31,2024-03-24,0.67607996019410377,4604,0.61784661228897142
usr057986,68,31314,2347,"{'daily_10': 2, 'prog_s_1': 1, 'gem_sub_1': 4, 'gem_1': 1, 'daily_9': 2, 'starter_1': 1, 'gem_2': 1, 'prog_27': 1, 'timed_f_3_1': 1, 'timed_f_3_7': 2}",4,6392,5355,144,2021-12-13,2024-02-06,0.67613013804917077,2790,0.40996717382682291
usr025828,140,5847792,1272,{},0,31140,22349,509,2020-01-11,2024-04-12,0.67622705979994935,5728,0.75551492183040081
usr005801,145,117766592,3310,"{'gem_sub_1': 4, 'starter_1': 1, 'timed_l_0_2': 1, 'gem_sub_2': 1}",4,31487,23366,3131,2018-09-28,2024-04-12,0.67623127465968258,5577,0.74273146208630081
usr047272,47,62005,334,{},0,2954,2021,313,2021-12-02,2024-02-11,0.67633000349402861,2301,0.32961052763061371
usr038172,83,14325788,4923,{},0,10848,7106,81,2022-04-14,2024-04-12,0.676339319235078,2390,0.32655971479500889
usr099310,85,906695,8905,{},0,10686,7270,721,2021-12-02,2024-04-12,0.67643694679965993,4205,0.5704975847913627
usr050092,70,300452,1047,{},0,6727,5194,290,2021-10-11,2024-04-12,0.67650355860306943,3519,0.4923665223665224
usr078710,49,3500612,919,"{'starter_1': 1, 'gem_sub_1': 2, 'gem_1': 1}",3,3427,2236,781,2023-12-04,2024-04-12,0.67657675800197625,1498,0.23257335257335254
usr008703,89,5303919,4510,"{'gem_sub_1': 5, 'starter_1': 1, 'prog_15': 1, 'gem_1': 1, 'gem_2': 1, 'prog_47': 1, 'clan_1': 5, 'timed_b_1_2': 1, 'starter_2': 1, 'timed_m_1_10': 1}",6,10956,7916,757,2022-05-03,2024-04-12,0.67661633363267859,4357,0.58603548951664242
usr010336,61,496067,2034,"{'starter_1': 1, 'gem_3': 1, 'gem_2': 1, 'prog_25': 1, 'gem_sub_1': 1, 'starter_2': 1}",5,5173,3827,122,2021-06-27,2024-04-10,0.67681862687678884,1221,0.18948815889992363
usr026793,119,17224352,34850,{},0,24295,18193,45,2021-03-22,2024-04-12,0.67689976542954022,3983,0.55312710021255884
usr049249,42,1256745,2786,{},0,2159,1913,176,2022-01-14,2024-03-15,0.67696037531273556,1099,0.17333743943500041
usr075295,52,119965,43,{'daily_10': 1},0,3485,3073,102,2023-09-25,2024-04-12,0.67702419890133314,1642,0.22829678672815928
usr091173,89,16913972,1831,{},0,9385,6549,613,2018-09-02,2024-04-11,0.6771258861467272,5590,0.73772085338646542
usr095072,91,1120219,1269,{},0,11929,8670,58,2021-08-29,2024-04-12,0.67723367042199667,3398,0.47709956709956719
usr060649,79,180140,102,"{'gem_sub_1': 1, 'starter_1': 1}",2,8887,6778,237,2022-08-09,2024-04-12,0.67726753947301233,4037,0.5492834271755842
usr025853,95,51499704,14808,{'gem_sub_1': 11},5,13316,9613,324,2021-10-17,2024-04-11,0.6772791128170782,3663,0.51567835671251239
usr018014,80,791274,3222,{},0,8360,7848,215,2022-03-20,2024-04-12,0.67732703306912867,3409,0.47704158843943795
usr098795,34,2886985,1611,{'gem_sub_1': 1},1,1213,1104,51,2023-10-21,2024-04-11,0.67732811932157777,825,0.11785473785473785
usr059307,68,1004953,1220,{},0,6309,4391,212,2022-12-26,2024-04-11,0.67734443813717216,4381,0.58634477359967563
usr101995,90,52345184,3443,"{'gem_sub_1': 2, 'gem_1': 1, 'starter_1': 1, 'gem_2': 1}",3,11785,6150,3190,0001-01-01,2024-04-11,0.67739268877015191,4271,0.57222504761122639
usr036712,90,56974,1261,"{'daily_7': 1, 'prog_s_1': 1, 'prog_s_2': 1, 'gem_1': 2, 'prog_s_3': 1, 'starter_1': 1, 'gem_sub_1': 1, 'daily_9': 1, 'prog_27': 1, 'timed_q_3_5': 1, 'starter_2': 1, 'prog_37': 1, 'special_5': 1, 'special_4': 1, 'prog_42': 1, 'timed_f_3_7': 5, 'timed_f_3_1': 2, 'timed_f_3_3': 1, 'gem_2': 1}",6,11122,7445,1535,2021-12-06,2024-04-12,0.677469076845603,4854,0.64404578982563576
usr016843,81,907278,2962,"{'gem_sub_1': 3, 'gem_1': 1, 'starter_1': 1, 'gem_2': 1, 'gem_3': 1}",4,8230,6289,412,2023-04-04,2024-04-12,0.67752986693657791,5153,0.6893630751964086
usr099692,130,1803055,11585,"{'gem_sub_1': 22, 'starter_1': 1, 'gem_2': 4, 'gem_1': 1, 'gem_3': 4, 'gem_4': 7, 'starter_2': 2, 'starter_3': 2, 'prog_25': 1, 'prog_27': 1, 'timed_h_3_1': 5, 'prog_32': 1, 'gem_5': 1, 'prog_35': 1, 'prog_37': 1, 'prog_42': 1, 'prog_45': 1, 'daily_5': 1, 'prog_47': 1, 'timed_n_4_3': 2, 'timed_n_4_4': 5, 'timed_n_4_2': 1, 'prog_50': 1, 'daily_6': 1, 'prog_52': 1, 'prog_55': 1, 'timed_b_1_2': 3, 'timed_b_1_1': 1, 'timed_b_1_5': 2, 'clan_3': 1, 'gem_sub_3': 2, 'timed_k_3_4': 3, 'timed_k_1_4': 3, 'timed_k_3_1': 1, 'timed_k_3_3': 1, 'gem_sub_2': 3, 'prog_61': 1, 'prog_63': 1, 'prog_64': 1, 'prog_65': 1, 'timed_e_1_1': 3, 'prog_67': 1, 'prog_68': 1, 'prog_70': 1, 'prog_72': 1, 'timed_g_2_6': 5, 'prog_75': 1, 'timed_c_4_6': 5, 'timed_c_4_5': 2, 'prog_78': 1, 'clan_2': 6, 'timed_q_4_3': 1, 'timed_f_4_7': 5, 'timed_f_4_3': 1, 'prog_87': 1, 'prog_88': 1, 'timed_a_4_5': 5, 'prog_94_2': 1, 'timed_n_5_1': 5, 'timed_n_5_2': 2, 'timed_b_2_3': 1, 'timed_k_4_2': 1, 'timed_g_3_2': 5, 'timed_f_5_7': 2}",15,25670,20978,329,2022-04-29,2024-04-12,0.67782863641778968,5857,0.77982683982683987
usr082856,48,9931470,717,{},0,3695,2152,529,2022-01-31,2024-04-04,0.67786201490318332,2000,0.29543507770193567
usr106050,49,304743,3028,{},0,3254,2224,64,2023-03-28,2024-03-10,0.67789977844454652,1104,0.1709090909090909
