ID,AvatarLevel,Gold,Gems,Purchases,TotalPlay,TotalWon,TotalLost,FirstInstallDate,VipLevel,LastSeenDate,Cards_collected,Card_score,Overall_progress,TotalStars
usr000107,166,1682436,10226,"{'gem_sub_1': 8, 'starter_3': 1, 'prog_s_1': 1, 'starter_1': 1, 'gem_1': 2, 'starter_2': 1, 'daily_10': 1, 'gem_3': 1, 'timed_d_1_4': 1, 'prog_73': 1, 'gem_2': 1, 'prog_78': 1, 'timed_f_2_7': 2, 'clan_1': 2}",42085,33749,1303,2020-05-28 22:06:21+00:00,9,2024-04-12 04:59:29.066000+00:00,0.9052369882474494,2.3043519377842654,0.9984051036682615,7883.0
usr000108,80,5844033,972,"{'gem_2': 1, 'prog_s_3': 1, 'prog_27': 1, 'timed_h_1_1': 3, 'prog_15': 1, 'starter_1': 1, 'gem_sub_1': 2, 'gem_3': 1, 'gem_1': 1, 'starter_2': 1, 'starter_3': 1, 'clan_2': 2}",9668,6830,227,2020-05-17 10:00:57+00:00,8,2024-03-09 15:05:27.756000+00:00,0.669849586573319,0.7378918442964738,0.4640661877013788,3320.0
usr000109,131,38811,1988,"{'gem_1': 5, 'daily_6': 3, 'daily_5': 1, 'starter_1': 1, 'gem_2': 2, 'prog_92_1': 1, 'timed_f_3_7': 5, 'timed_f_4_7': 1, 'timed_j_4_4': 2}",25810,17685,2300,2020-04-22 17:25:45+00:00,5,2024-04-10 17:44:28.316000+00:00,0.7555977041528883,1.0485760231546974,0.7615127465127465,5826.0
usr000110,56,5415625,2799,{},3443,2885,325,2020-06-22 07:58:53+00:00,0,2024-04-12 07:28:02.654000+00:00,0.5188309620993005,0.4046993032967011,0.14774637127578305,1122.0
usr000111,134,6830354,733,{},29645,21712,623,2020-05-14 11:27:13+00:00,0,2024-04-12 03:15:56.775000+00:00,0.8161854368086403,1.915421285742461,0.6149234309803416,4546.0
usr000112,144,19870634,16188,"{'gem_sub_1': 43, 'starter_1': 1, 'prog_27': 1, 'daily_9': 1, 'clan_1': 1, 'gem_1': 4, 'prog_42': 1, 'timed_d_1_1': 1, 'timed_k_1_4': 2, 'gem_2': 2, 'timed_j_1_4': 1, 'timed_g_1_6': 1, 'prog_61': 1, 'timed_q_2_5': 1, 'prog_64': 1, 'special_5': 1, 'timed_a_2_1': 1, 'prog_75': 1, 'prog_78': 1, 'timed_n_3_1': 1, 'timed_k_2_4': 1, 'timed_j_2_4': 1, 'prog_95_2': 1, 'timed_m_1_9': 1}",31529,23704,1039,2020-06-27 23:51:26+00:00,11,2024-04-11 22:00:12.289000+00:00,0.8049093104349315,1.9252700263403704,0.7975923791616432,6195.0
usr000113,64,38445760,7325,{},6504,4910,31,2020-05-18 14:52:23+00:00,0,2024-04-12 07:46:15.418000+00:00,0.5645230200421085,0.7912590116404215,0.13966386554621849,1038.0
usr000116,120,1610159,5370,{},19632,14323,530,2020-05-31 13:30:24+00:00,0,2024-04-12 03:04:12.748000+00:00,0.8162500112629862,1.596753717035742,0.9082816695701849,7143.0
usr000117,85,8045552,725,{},9986,6095,1953,2020-05-07 11:48:28+00:00,0,2024-04-12 07:31:37.030000+00:00,0.6815041492841246,0.631888982997396,0.6146993746993747,4529.0
usr000118,107,12457939,26535,"{'daily_7': 1, 'gem_sub_1': 2, 'prog_27': 1, 'starter_1': 1, 'special_5': 1, 'prog_78': 1}",18485,14177,506,2020-06-22 06:56:25+00:00,3,2024-04-12 06:13:21.899000+00:00,0.6870286440265626,1.2449164186306811,0.5540345801620311,4062.0
usr000119,30,27871,192,"{'starter_1': 1, 'gem_sub_1': 1}",904,634,111,2020-05-12 08:54:20+00:00,2,2024-02-28 06:24:14.904000+00:00,0.2967301298397052,0.22672296658046726,0.20579187148292838,1430.0
usr000120,99,355323,5773,"{'starter_1': 1, 'starter_2': 1, 'prog_15': 1, 'prog_47': 1, 'gem_sub_1': 1}",14233,10534,280,2020-05-08 09:40:20+00:00,4,2024-04-11 07:52:17.676000+00:00,0.7473757242100141,0.537090790681656,0.5666003531247432,4096.0
usr000121,134,173924,1257,"{'starter_1': 1, 'gem_sub_1': 35, 'timed_d_1_1': 2}",29951,20728,482,2020-05-09 00:58:56+00:00,9,2024-04-12 00:19:55.322000+00:00,0.8190567474297865,1.625026660739833,0.7403875489589776,5695.0
usr000122,113,32558792,12917,"{'gem_sub_1': 3, 'starter_1': 1, 'prog_27': 1, 'clan_1': 1}",19580,13362,758,2020-04-25 00:30:12+00:00,3,2024-04-12 05:39:48.525000+00:00,0.7904480115573257,0.6080899326923944,0.5395994914003169,3929.0
usr000123,42,1558890,2678,{},2032,1709,284,2020-06-04 21:16:34+00:00,0,2024-01-20 20:20:32.940000+00:00,0.3799500824450592,0.2319592790487432,0.2559775983974932,1717.0
usr000124,125,292006,1275,"{'gem_sub_1': 16, 'gem_2': 2, 'prog_15': 1, 'gem_1': 24, 'timed_j_1_4': 1, 'timed_q_2_5': 1, 'gem_3': 1, 'starter_1': 1, 'prog_78': 1, 'timed_n_3_1': 2, 'timed_f_3_7': 1, 'clan_1': 1, 'timed_g_3_2': 1}",23311,14861,1031,2020-05-25 16:42:41+00:00,9,2024-04-11 10:21:21.643000+00:00,0.8076871382704258,1.1832005051824754,0.935750313593451,7420.0
usr000125,114,1515146,1641,{},17715,12287,1827,2020-07-12 07:37:05+00:00,0,2024-04-12 04:40:41.097000+00:00,0.747179748249732,1.8359347928161167,0.7682358301783387,6043.0
usr000127,60,4809426,2166,{},5230,3706,147,2020-06-25 12:33:16+00:00,0,2024-02-14 13:30:42.912000+00:00,0.5759549510585705,0.9935512545965498,0.3372423421203909,2327.0
usr000128,152,15614308,443,"{'timed_n_3_1': 1, 'timed_j_2_4': 1, 'gem_1': 1}",33767,26817,720,2020-05-16 18:12:04+00:00,2,2024-04-12 05:41:57.992000+00:00,0.8708165514838608,1.247463800762279,0.9670791275929121,7690.0
usr000129,132,619812,1829,"{'gem_sub_1': 2, 'starter_1': 1}",25221,18923,636,2020-06-23 10:35:01+00:00,2,2024-02-21 04:32:35.284000+00:00,0.8535417586477207,1.6911918492021298,0.9041788946983752,7222.0
usr000130,145,13323707,3133,"{'gem_sub_1': 4, 'starter_1': 1, 'prog_32': 1}",31051,22957,758,2020-05-04 22:26:22+00:00,4,2024-04-12 06:07:57.190000+00:00,0.8621267821798534,1.3742318793568984,0.8699450386215093,6792.0
usr000131,97,1670040,38860,{},12449,10870,372,2020-04-29 02:11:45+00:00,0,2024-04-12 03:15:13.890000+00:00,0.7617480454964575,1.125565106567873,0.36816257816257814,2688.0
usr000132,116,1441707,4940,"{'gem_sub_1': 20, 'starter_2': 2, 'prog_15': 1, 'timed_a_3_3': 1, 'timed_a_3_1': 1, 'prog_72': 1, 'gem_sub_2': 3, 'prog_57': 1, 'prog_66': 1, 'prog_70': 1, 'starter_1': 1, 'gem_sub_3': 1, 'gem_2': 1, 'gem_1': 1, 'timed_f_5_7': 1}",19964,15106,453,2020-05-31 14:52:03+00:00,11,2024-04-12 05:31:21.612000+00:00,0.8104983796317153,1.1806334854086762,0.735712540148024,5553.0
usr000133,34,3464458,593,"{'starter_1': 1, 'timed_p_4_1': 1, 'gem_1': 1}",1191,1065,72,2020-04-24 03:22:52+00:00,2,2024-04-06 05:59:28.283000+00:00,0.35698823243199407,0.2637064084889878,0.2077455155503936,1407.0
usr000135,40,1201242,2343,"{'prog_s_2': 1, 'prog_20': 1, 'starter_2': 1, 'starter_1': 1, 'starter_3': 1, 'prog_27': 1, 'timed_g_2_4': 1, 'timed_g_2_1': 1, 'timed_c_3_1': 1, 'timed_c_3_2': 1, 'prog_32': 1, 'gem_sub_1': 1}",1794,1426,52,2020-05-27 02:31:46+00:00,9,2024-01-26 23:22:13.148000+00:00,0.4684606351122844,0.2929013452510745,0.14181818181818182,858.0
usr000136,166,836916,2827,{'gem_sub_1': 1},43503,35001,525,2020-05-31 02:21:39+00:00,1,2024-04-12 04:53:45.782000+00:00,0.8736567011764564,2.24667641790985,0.8114454064454065,6213.0
usr000137,113,169316,1894,"{'starter_1': 1, 'gem_sub_1': 1, 'special_4': 1, 'timed_a_2_1': 1, 'timed_n_3_1': 1, 'prog_76': 1, 'gem_3': 2, 'timed_a_3_1': 1, 'timed_a_3_4': 1, 'timed_i_2_1': 1, 'timed_i_2_4': 1, 'gem_1': 1, 'timed_n_4_5': 1, 'prog_87': 1, 'timed_h_4_2': 1, 'gem_2': 1, 'timed_n_5_5': 1, 'timed_k_4_3': 1, 'gem_4': 2, 'timed_j_4_2': 1, 'gem_5': 1, 'timed_c_5_7': 1, 'timed_m_1_13': 1, 'timed_m_2_3': 1, 'timed_f_5_6': 1, 'timed_f_5_4': 1, 'timed_a_5_4': 1, 'timed_a_5_1': 1}",16716,12318,227,2020-05-28 00:39:37+00:00,12,2024-04-12 08:08:27.068000+00:00,0.7961283109425168,0.8352989196543614,0.7948039923039923,6127.0
usr000139,27,1459803,1388,{},654,644,3,2020-05-04 14:39:27+00:00,0,2024-03-16 15:45:30.191000+00:00,0.3311216582719876,0.4261438238288747,0.13359987799012188,794.0
usr000140,138,1246994,3630,"{'prog_72': 1, 'gem_sub_1': 1, 'gem_1': 1}",26421,19772,249,2020-05-04 14:55:17+00:00,5,2024-04-12 07:10:43.022000+00:00,0.8622604362830343,0.7814405209206214,0.8896083854417187,6951.0
usr000141,99,18802664,422,{},15842,9463,1423,2018-02-10 13:38:55+00:00,0,2024-04-12 01:14:25.116000+00:00,0.7503938290849349,1.1951918512044386,0.5891991549021678,4361.0
usr000143,71,23978426,17506,{},6978,5293,550,2020-06-15 17:44:58+00:00,0,2024-04-11 18:38:23.775000+00:00,0.5932965709463011,0.40506220672435317,0.41311015463095807,2905.0
usr000144,181,72465504,3769,"{'gem_5': 2, 'gem_2': 2, 'starter_2': 1, 'daily_9': 1, 'prog_10': 1, 'timed_h_1_1': 5, 'starter_1': 1, 'clan_1': 2, 'prog_42': 1, 'gem_sub_1': 44, 'clan_2': 5, 'prog_27': 1, 'timed_n_2_1': 5, 'gem_sub_3': 4, 'gem_sub_2': 7, 'timed_n_2_2': 2, 'timed_d_1_1': 10, 'timed_d_1_2': 1, 'timed_d_1_4': 5, 'prog_61': 1, 'timed_k_1_4': 3, 'prog_64': 1, 'timed_j_1_4': 1, 'timed_g_1_2': 1, 'gem_1': 1, 'gem_3': 1, 'timed_c_2_2': 1, 'timed_c_2_6': 3, 'prog_75': 1, 'prog_100_1': 1, 'timed_n_3_1': 5, 'gem_4': 1, 'starter_3': 2, 'timed_f_3_7': 5, 'timed_f_2_2': 3, 'timed_g_2_6': 1, 'timed_f_4_7': 5, 'timed_a_4_5': 1}",37805,29256,647,2020-05-27 07:48:39+00:00,14,2024-04-12 03:02:54.077000+00:00,0.9110464365413321,1.2111058900912752,1.0,7890.0
usr000145,37,3138627,197,"{'daily_5': 3, 'gem_1': 1, 'prog_s_3': 1, 'gem_2': 2, 'daily_6': 1, 'starter_2': 1, 'timed_h_1_6': 1, 'daily_9': 3, 'starter_1': 1, 'gem_3': 2, 'prog_15': 1, 'timed_h_1_1': 3, 'prog_25': 1, 'gem_sub_1': 1, 'daily_10': 1, 'prog_27': 1, 'timed_g_1_6': 1}",1281,1194,53,2020-06-07 16:24:16+00:00,7,2024-03-27 12:29:52.841000+00:00,0.4649368221559458,0.3353655214462275,0.24438672438672437,1681.0
usr000146,117,14720873,11373,"{'starter_1': 1, 'gem_sub_1': 3, 'prog_64': 1, 'clan_1': 1}",21128,16318,310,2020-04-25 21:06:10+00:00,3,2024-04-11 16:26:40.150000+00:00,0.7963265395000436,1.0369131909091183,0.594335657729286,4408.0
usr000147,110,4026369,1870,"{'gem_sub_1': 16, 'starter_3': 1, 'gem_2': 31, 'timed_h_1_1': 5, 'starter_1': 1, 'gem_1': 18, 'prog_20': 1, 'starter_2': 1, 'prog_25': 1, 'gem_3': 16, 'gem_4': 11, 'gem_5': 2, 'prog_27': 1, 'prog_30': 1, 'prog_32': 1, 'prog_40': 1, 'prog_42': 1, 'prog_45': 1, 'prog_47': 1, 'timed_h_3_2': 2, 'timed_h_3_1': 1, 'timed_h_3_3': 1, 'prog_50': 1, 'clan_2': 5, 'prog_55': 1, 'prog_57': 1, 'daily_4': 1, 'timed_n_4_5': 2, 'timed_n_4_1': 2, 'timed_n_4_3': 1, 'timed_n_4_2': 1, 'timed_n_4_4': 1, 'prog_60': 1, 'prog_61': 1, 'prog_62': 1, 'prog_63': 1, 'timed_b_1_2': 3, 'timed_b_1_1': 1, 'prog_64': 1, 'timed_b_1_3': 1, 'timed_b_1_5': 1, 'prog_65': 1, 'prog_66': 1, 'timed_k_3_2': 1, 'timed_k_3_4': 1, 'timed_j_3_4': 1, 'timed_q_4_4': 1, 'timed_q_4_5': 3, 'timed_q_4_3': 2, 'prog_77': 1, 'prog_78': 1, 'timed_f_4_7': 1, 'timed_f_4_4': 3, 'timed_a_4_4': 1, 'prog_84': 1, 'timed_i_3_4': 2, 'timed_i_3_1': 1, 'timed_b_2_2': 2, 'timed_h_4_1': 1, 'timed_h_4_6': 1, 'prog_94_1': 1, 'timed_n_5_1': 5, 'prog_95_2': 1, 'prog_96_2': 1, 'timed_m_1_3': 1, 'prog_99_1': 1, 'timed_m_1_6': 1, 'timed_m_1_10': 1, 'timed_g_3_2': 2, 'timed_c_5_6': 1, 'clan_1': 1, 'timed_m_1_14': 1, 'timed_m_1_13': 1}",16112,10152,1028,2020-06-28 01:13:48+00:00,16,2024-04-12 07:18:55.306000+00:00,0.8104604609114309,0.6706462301033091,0.9086691174786409,7148.0
usr000148,137,13514435,1989,{'gem_sub_1': 1},26909,18398,1028,2020-06-04 19:33:57+00:00,1,2024-04-12 07:18:26.921000+00:00,0.8649023574181031,2.056457835884775,0.9287584491531861,7334.0
usr000149,20,626043,2101,{},542,417,0,2020-05-30 19:10:33+00:00,0,2024-04-08 18:51:28.612000+00:00,0.25060820125604827,0.3011645927754701,0.07302819132087425,365.0
usr000150,114,4118911,1468,"{'gem_sub_1': 5, 'special_5': 1, 'timed_f_5_7': 1}",19010,15015,587,2020-06-14 05:35:56+00:00,4,2024-04-11 10:53:01.931000+00:00,0.7445021609916234,1.249603442769513,0.6546405694576426,4852.0
usr000151,72,1567262,2205,{},8212,5264,182,2020-05-19 07:51:36+00:00,0,2024-03-12 09:25:44.695000+00:00,0.6561053644852515,1.4034564703102679,0.13924963924963923,972.0
usr000153,128,8463672,4162,"{'gem_sub_1': 38, 'starter_1': 1, 'starter_2': 1, 'special_4': 1, 'gem_3': 1, 'gem_2': 1, 'gem_4': 1, 'clan_1': 1, 'gem_1': 1}",21565,14464,856,2020-05-13 22:59:21+00:00,11,2024-04-12 04:54:33.795000+00:00,0.8794706546648285,1.7072876076115762,0.9996753246753246,7887.0
usr000154,79,10060143,5505,{},7412,5925,401,2020-06-06 03:53:32+00:00,0,2024-04-12 03:35:38.027000+00:00,0.6668735301802979,0.4250959906772509,0.5457766367137354,3894.0
usr000156,131,2139403,3901,"{'starter_1': 1, 'gem_sub_1': 9, 'starter_2': 1, 'daily_7': 1, 'prog_27': 1, 'gem_1': 1, 'gem_2': 1, 'gem_sub_2': 5}",24051,18056,1068,2020-05-24 05:03:00+00:00,8,2024-04-11 16:46:12.051000+00:00,0.8364941027004136,0.7861367907196998,0.7447290229706497,5693.0
usr000157,133,144764,1027,{},27533,19187,658,2020-04-24 12:18:33+00:00,0,2024-04-12 09:10:01.239000+00:00,0.862100126445792,2.045885010417011,0.6940501016307467,5298.0
usr000159,161,47676872,14375,"{'gem_sub_1': 19, 'special_4': 1, 'special_5': 1, 'gem_1': 1}",43458,35041,478,2020-04-22 12:35:53+00:00,7,2024-04-12 04:04:48.031000+00:00,0.8592265632274012,1.9042388924429867,0.6594506607118931,5101.0
usr000160,37,184330,1070,{},1400,1293,87,2020-05-19 11:43:37+00:00,0,2024-04-08 16:16:03.621000+00:00,0.36596971307918036,0.4181352349258695,0.1703896103896104,1123.0
usr000161,123,10007823,1693,{'gem_sub_1': 1},22754,14989,1170,2020-06-01 17:14:13+00:00,1,2024-04-12 02:04:58.245000+00:00,0.8363315402659266,1.203753117344298,0.7166039206751281,5435.0
usr000162,97,881488,7251,{'gem_sub_1': 13},13457,9516,453,2020-05-07 07:20:59+00:00,5,2024-04-11 12:19:56.095000+00:00,0.7617123793734176,0.8754416742504106,0.5302623831901906,3981.0
usr000163,119,564149,3294,{'gem_sub_1': 11},20956,15612,1373,2020-05-02 07:34:52+00:00,5,2024-04-11 12:34:52.025000+00:00,0.7644233801573214,0.862857324495143,0.6644179472249647,5046.0
usr000164,133,69069744,10114,{},22957,15656,3393,2018-12-30 13:20:07+00:00,0,2024-04-12 01:06:30.807000+00:00,0.8650003453982441,0.969822810700738,0.9396224146224146,7382.0
usr000165,85,8292709,2152,"{'gem_sub_1': 7, 'gem_2': 1, 'gem_3': 1, 'starter_2': 1, 'gem_1': 1, 'gem_4': 1, 'special_4': 1}",9564,7347,74,2020-06-08 08:20:45+00:00,6,2024-04-12 07:20:52.173000+00:00,0.7559675055338806,1.5210401192575038,0.4405139666115276,3067.0
usr000166,49,6080265,171,{},2627,2370,81,2020-04-24 19:37:43+00:00,0,2024-03-17 16:44:11.575000+00:00,0.4933206737368186,0.5563780238615122,0.2908225108225108,1887.0
usr000167,96,134550,1317,{},11704,8499,979,2020-04-29 14:02:16+00:00,0,2024-04-12 05:33:27.996000+00:00,0.6609927496403353,0.9860501608354433,0.6933337416046406,5243.0
usr000168,88,179364,1841,"{'gem_sub_1': 10, 'starter_1': 1, 'prog_27': 1, 'timed_g_1_2': 1, 'timed_j_1_4': 1, 'timed_f_2_7': 1}",10994,7725,184,2020-07-04 11:21:31+00:00,5,2024-04-11 22:44:00.805000+00:00,0.7388218616064323,1.1665890772060186,0.5371766444937176,3830.0
usr000169,122,114162752,19594,{},24652,16714,495,2020-05-09 15:57:22+00:00,0,2024-04-12 02:11:36.362000+00:00,0.7383540722452988,0.6701028185497879,0.416338399971011,3064.0
usr000171,149,1815046,459,"{'starter_1': 1, 'starter_2': 1, 'gem_2': 2, 'clan_2': 5, 'prog_62': 1, 'prog_64': 1, 'prog_66': 1, 'timed_f_2_7': 2, 'timed_f_2_3': 1, 'gem_sub_1': 1, 'gem_3': 6, 'gem_1': 1, 'gem_5': 2, 'gem_4': 6, 'starter_3': 1, 'timed_h_3_4': 1, 'timed_h_3_2': 1, 'timed_h_3_1': 1, 'clan_1': 1, 'timed_c_4_2': 1, 'timed_q_4_3': 1, 'timed_q_4_2': 1, 'timed_q_4_4': 2, 'timed_f_4_4': 3, 'timed_a_4_4': 2, 'timed_a_4_5': 2, 'timed_a_4_1': 2, 'timed_i_3_3': 3, 'timed_i_3_2': 1, 'timed_h_4_2': 1, 'timed_h_4_4': 1, 'timed_h_4_6': 1, 'daily_5': 1, 'timed_n_5_2': 2, 'timed_n_5_1': 5, 'timed_n_5_4': 2, 'timed_m_1_3': 1, 'timed_m_1_7': 1, 'timed_m_1_6': 2, 'timed_k_4_2': 1, 'timed_q_5_2': 1, 'timed_q_5_3': 1, 'timed_f_5_4': 1, 'timed_f_5_5': 1, 'timed_f_5_3': 1, 'timed_a_5_4': 2, 'timed_a_5_1': 1, 'timed_a_5_5': 3}",34643,27540,835,2020-07-08 08:46:42+00:00,14,2024-04-12 06:53:10.520000+00:00,0.8135945745444497,1.7598297136598497,0.9981989606049756,7882.0
usr000172,25,1343443,4188,{},611,561,33,2020-05-05 13:47:33+00:00,0,2024-02-22 10:52:34.982000+00:00,0.3083223706934095,0.18289375650124595,0.09260901699926091,586.0
usr000173,76,9032767,3018,{},7339,5694,660,2020-05-15 03:46:00+00:00,0,2024-02-02 06:11:53.552000+00:00,0.6215779293525435,0.6218587281135148,0.5483329687299081,4064.0
usr000174,76,7696224,2607,{},6605,6162,151,2020-06-04 21:30:16+00:00,0,2024-04-12 03:48:42.502000+00:00,0.6328784588630691,0.5014720622878179,0.5263499608597648,3822.0
usr000175,73,123280,293,"{'starter_1': 1, 'gem_sub_1': 3, 'starter_2': 1, 'gem_2': 2, 'gem_1': 2, 'gem_3': 1}",6928,5753,998,2020-06-11 03:29:31+00:00,5,2024-03-09 09:24:23.789000+00:00,0.5249366269308512,1.2019542832886316,0.39350328683662017,2708.0
usr000176,41,374808,1629,{},1985,1606,109,2020-04-29 14:59:39+00:00,0,2024-04-11 10:37:19.886000+00:00,0.4167609003180668,0.24187913163877953,0.2558577370342076,1737.0
usr000177,186,48198612,1979,"{'daily_5': 1, 'gem_1': 2, 'prog_40': 1, 'prog_30': 1, 'gem_2': 3, 'prog_35': 1, 'prog_47': 1, 'starter_2': 1, 'starter_1': 1, 'gem_3': 2, 'prog_15': 1, 'prog_42': 1, 'prog_32': 1, 'gem_sub_1': 35, 'starter_3': 1, 'timed_h_1_1': 5, 'prog_27': 1, 'prog_52': 1, 'gem_4': 3, 'prog_55': 1, 'clan_2': 3, 'prog_57': 1, 'prog_61': 1, 'prog_62': 1, 'timed_n_2_2': 1, 'prog_64': 1, 'timed_d_1_3': 2, 'prog_68': 1, 'timed_d_1_4': 1, 'timed_k_1_2': 1, 'prog_75': 1, 'timed_j_1_4': 1, 'timed_g_1_2': 1, 'timed_g_1_1': 1, 'timed_g_1_6': 1, 'prog_80': 1, 'prog_81': 1, 'timed_c_2_2': 1, 'prog_83': 1, 'timed_q_2_5': 3, 'gem_5': 1, 'prog_94_1': 1, 'special_4': 1, 'timed_f_2_1': 3, 'timed_f_2_7': 5, 'prog_97_1': 1, 'clan_1': 2, 'timed_a_2_1': 3, 'timed_h_2_1': 3, 'timed_h_2_2': 2, 'timed_n_3_1': 5, 'timed_k_2_4': 2, 'timed_k_2_1': 2, 'timed_k_2_2': 3, 'timed_j_2_4': 1, 'timed_g_2_3': 1, 'timed_g_2_2': 1, 'daily_6': 1, 'timed_c_3_2': 1, 'timed_c_3_1': 2, 'timed_q_3_5': 1, 'timed_f_3_4': 1, 'timed_a_3_1': 3, 'timed_b_1_2': 2, 'timed_b_2_2': 1, 'timed_n_5_2': 1, 'timed_n_5_1': 2, 'timed_n_5_4': 1, 'timed_g_3_2': 3}",49808,40334,1407,2020-05-04 16:39:03+00:00,14,2024-04-12 08:42:00.165000+00:00,0.8967431949037239,1.8468780704151886,1.0,7890.0
usr000178,65,5867781,5702,{},5894,5207,194,2020-04-27 03:08:08+00:00,0,2024-03-03 07:47:30.568000+00:00,0.5792204661975259,1.3965956948361458,0.2941995114544135,1955.0
usr000179,92,110293,1376,{},12538,8953,284,2020-07-08 20:57:33+00:00,0,2024-04-12 08:35:02.944000+00:00,0.6867992545404852,0.6403233628373515,0.6591982543202055,4939.0
usr000180,135,34879500,7523,{},26854,18266,1639,2020-04-22 13:32:47+00:00,0,2024-04-12 07:54:21.394000+00:00,0.8422100682086445,0.8481956495839703,0.8322069413944008,6452.0
usr000182,123,11567236,614,{},22128,16292,760,2020-06-06 18:19:39+00:00,0,2024-04-11 18:04:44.305000+00:00,0.8191547354099276,1.1588893193852512,0.6974445353512339,5336.0
usr000184,133,311901000,133439,"{'prog_10': 1, 'gem_sub_1': 48, 'timed_h_1_1': 1, 'daily_9': 6, 'daily_10': 8, 'starter_1': 1, 'prog_27': 1, 'daily_6': 1, 'daily_5': 1, 'timed_d_1_2': 1, 'timed_d_1_1': 1, 'prog_37': 1, 'starter_2': 1, 'starter_3': 1, 'timed_k_1_4': 1, 'clan_2': 3, 'timed_c_2_4': 5, 'timed_c_2_5': 5, 'timed_c_2_6': 5, 'timed_c_2_1': 1, 'prog_47': 1, 'timed_q_2_5': 3, 'prog_50': 1, 'special_4': 1, 'timed_f_2_7': 5, 'special_5': 1, 'prog_60': 1, 'prog_61': 1, 'clan_1': 3, 'prog_64': 1, 'clan_3': 1, 'prog_75': 1, 'timed_j_2_4': 1, 'prog_78': 1, 'timed_f_3_7': 4, 'timed_q_4_5': 1, 'timed_f_4_7': 2}",28782,27362,85,2020-05-27 16:54:54+00:00,13,2024-04-12 05:49:56.137000+00:00,0.7018218255648763,0.3651164092198304,0.43675677895791754,3107.0
usr000185,123,201458,2528,{},22607,13751,862,2020-07-08 00:50:11+00:00,0,2024-04-12 06:21:14.255000+00:00,0.7591237697064717,1.3203487671284992,0.8820299938157082,6936.0
usr000187,153,44426,9473,"{'gem_sub_1': 36, 'timed_g_2_6': 5}",36947,28448,738,2020-06-29 22:48:35+00:00,9,2024-04-12 03:17:01.719000+00:00,0.8706874025751692,2.2205130515484357,0.8313842972144475,6532.0
usr000189,83,10362524,14119,{'gem_sub_1': 10},8658,6844,189,2020-06-10 01:29:40+00:00,5,2024-04-11 01:08:59.686000+00:00,0.7588410687522714,0.8976869430453313,0.43912457912457914,3045.0
usr000190,133,1141944,16773,{},29049,22610,266,2020-04-25 15:58:58+00:00,0,2024-04-12 07:32:57.495000+00:00,0.821867988791076,1.3508428267792765,0.5159403559403559,3620.0
usr000191,151,18681922,9765,{},37364,29139,588,2020-05-01 00:14:06+00:00,0,2024-04-12 02:35:55.148000+00:00,0.753185172503897,1.0488530976215578,0.6051267241767884,4494.0
usr000192,70,5241874,6134,{},5334,4606,399,2020-06-29 13:39:27+00:00,0,2024-03-14 08:00:33.095000+00:00,0.6296797707757044,0.48579232354905205,0.5172974714234878,3723.0
usr000194,132,10271925,987,"{'starter_1': 1, 'prog_32': 1, 'prog_27': 1, 'gem_1': 9, 'prog_10': 1, 'gem_5': 4, 'daily_6': 1, 'gem_3': 5, 'gem_sub_1': 8, 'prog_20': 1, 'prog_15': 1, 'prog_30': 1, 'prog_25': 1, 'timed_h_1_1': 2, 'timed_h_1_2': 1, 'prog_35': 1, 'starter_2': 1, 'starter_3': 1, 'gem_2': 7, 'gem_4': 10, 'timed_h_1_3': 1, 'timed_h_1_6': 1, 'prog_40': 1, 'daily_8': 2, 'daily_4': 1, 'prog_42': 1, 'prog_45': 1, 'prog_50': 1, 'timed_n_2_1': 1, 'timed_n_2_2': 1, 'timed_n_2_4': 1, 'prog_52': 1, 'prog_55': 1, 'timed_d_1_4': 1, 'timed_d_1_7': 1, 'timed_d_1_6': 1, 'timed_k_1_1': 1, 'timed_k_1_4': 1, 'prog_60': 1, 'clan_2': 3, 'prog_62': 1, 'timed_g_1_2': 1, 'timed_g_1_6': 1, 'prog_65': 1, 'prog_66': 1, 'timed_c_2_1': 1, 'prog_70': 1, 'timed_q_2_5': 2, 'prog_72': 1, 'prog_73': 1, 'prog_74': 1, 'prog_75': 1, 'prog_76': 1, 'prog_78': 1, 'prog_80': 1, 'timed_a_2_1': 1, 'prog_85': 1, 'prog_92_1': 1, 'timed_n_3_1': 1, 'prog_94_1': 1, 'prog_94_2': 1, 'timed_a_3_1': 1, 'timed_i_2_4': 1, 'timed_h_3_6': 1, 'timed_b_1_2': 2, 'timed_b_1_5': 2, 'timed_b_1_1': 1, 'timed_a_4_1': 2}",26973,18824,502,2020-06-06 18:17:23+00:00,15,2024-04-11 21:13:12.476000+00:00,0.9024925739377503,1.1921591895455461,0.7406210737641923,5671.0
usr000195,67,16834758,666,{},4493,4154,232,2020-05-21 20:27:47+00:00,0,2024-01-30 20:25:53.276000+00:00,0.5581857131272357,0.6599392749840567,0.3392479651793377,2541.0
usr000196,141,6314510,53776,"{'gem_sub_1': 4, 'gem_sub_2': 3}",30951,24845,430,2020-06-02 00:04:31+00:00,5,2024-04-12 03:03:15.497000+00:00,0.8421766546828493,1.5099754066438602,0.7435303306475556,5696.0
usr000197,94,2460532,1397,{},12666,9469,241,2020-06-01 15:34:42+00:00,0,2024-04-11 20:31:33.655000+00:00,0.7501535520455085,1.451904540935699,0.5728734499466207,4181.0
